record_id,date,year,season,region,product_id,category,product_name,color,fabric,price_tier,price_usd,discount_pct,historical_sales_units,search_volume_index,social_media_mentions,instagram_hashtag_count,tiktok_video_count,influencer_mentions,customer_rating,return_rate_pct,stock_availability_pct,repeat_purchase_rate_pct,website_click_through_rate,days_in_top_100,trending_score,is_trending,trending_label
562,2025-10-30,2025,Fall,Asia Pacific,P100561,Footwear,Ballet Flats,Black,Knit,Budget,15.03,0.0,1861,40,2331,8183,240,9,3.6,0.1,39.6,24.3,3.17,16,28.26,0,Not Trending
563,2023-04-10,2023,Summer,Latin America,P100562,Bottoms,Mini Skirt,Butter Yellow,Wool,Premium,212.92,11.4,956,23,3139,20151,760,14,4.8,16.8,66.5,37.1,4.45,0,55.44,0,Not Trending
564,2024-04-05,2024,Winter,North America,P100563,Activewear,Sports Bra,Chocolate Brown,Cotton,Mid-Range,50.09,41.0,2547,60,3045,13739,3218,24,4.2,14.6,75.4,12.5,5.23,18,57.41,0,Not Trending
565,2023-10-16,2023,Winter,Asia Pacific,P100564,Tops,Blouse,Sage Green,Satin,Budget,27.58,30.3,1474,67,1845,8650,1041,12,4.0,9.4,82.3,11.5,3.0,8,43.16,0,Not Trending
566,2023-02-09,2023,Summer,North America,P100565,Activewear,Track Jacket,Hot Pink,Linen,Budget,25.23,10.5,2356,58,2687,9790,1176,19,3.1,10.0,85.5,27.8,4.22,14,63.23,1,Trending
567,2025-10-12,2025,Summer,North America,P100566,Accessories,Oversized Sunglasses,Butter Yellow,Cotton,Budget,20.68,30.6,1170,37,3125,1746,0,18,4.9,17.1,71.7,19.8,5.9,13,11.86,0,Not Trending
568,2023-07-23,2023,Fall,Europe,P100567,Dresses,Bodycon Dress,Lavender,Silk,Mid-Range,52.41,0.0,1137,75,4523,4500,818,10,4.2,18.1,81.8,26.6,3.93,19,55.08,0,Not Trending
569,2023-04-09,2023,Spring,Middle East,P100568,Dresses,Wrap Dress,Hot Pink,Denim,Premium,152.21,17.1,1520,72,0,6814,683,15,4.2,12.2,100.0,14.9,0.64,0,41.11,0,Not Trending
570,2025-10-22,2025,Winter,North America,P100569,Bottoms,Mini Skirt,Baby Blue,Cotton,Mid-Range,60.08,16.4,1670,2,50,5056,2221,18,5.0,7.3,69.7,16.0,4.16,38,53.67,0,Not Trending
571,2024-09-10,2024,Fall,North America,P100570,Footwear,Slides,Cherry Red,Silk,Mid-Range,81.86,20.4,1638,47,0,0,845,19,4.7,9.2,62.8,22.0,4.85,32,35.28,0,Not Trending
572,2025-04-03,2025,Spring,Europe,P100571,Activewear,Running Tights,Sage Green,Denim,Budget,33.25,12.8,1179,98,4328,13242,262,12,3.9,9.1,59.1,31.1,1.23,25,74.98,1,Trending
573,2025-04-27,2025,Winter,Europe,P100572,Tops,Blouse,White,Satin,Luxury,304.17,2.4,615,49,5230,17271,1284,12,3.1,9.7,100.0,33.8,4.31,5,63.29,1,Trending
574,2025-12-07,2025,Summer,Middle East,P100573,Outerwear,Cardigan,Charcoal,Satin,Luxury,519.19,0.0,315,61,2641,8185,1424,13,4.1,7.5,66.0,18.9,6.27,0,51.58,0,Not Trending
575,2025-03-22,2025,Fall,Europe,P100574,Dresses,Wrap Dress,Butter Yellow,Linen,Mid-Range,85.16,20.0,986,58,5127,13078,1,19,3.7,23.6,65.1,26.2,4.52,7,46.69,0,Not Trending
576,2024-07-20,2024,Spring,North America,P100575,Footwear,Chunky Sneakers,Butter Yellow,Knit,Mid-Range,40.82,35.9,1520,52,0,0,2326,18,3.6,4.5,96.2,13.8,4.51,22,43.8,0,Not Trending
577,2023-10-10,2023,Summer,Europe,P100576,Footwear,Ballet Flats,Rust Orange,Silk,Mid-Range,55.69,23.1,1432,84,5498,14009,0,17,4.4,11.8,80.2,17.3,5.75,31,65.95,1,Trending
578,2023-12-18,2023,Fall,Middle East,P100577,Dresses,Slip Dress,Cherry Red,Linen,Premium,180.63,11.3,1062,100,0,11186,573,20,4.0,7.2,60.7,16.7,2.37,24,59.37,0,Not Trending
579,2024-01-07,2024,Fall,Europe,P100578,Activewear,Sports Bra,Black,Knit,Budget,33.94,12.6,3670,6,0,7963,1653,15,3.8,10.4,64.1,28.4,2.77,15,44.49,0,Not Trending
580,2025-09-23,2025,Summer,Asia Pacific,P100579,Activewear,Yoga Set,Lavender,Denim,Budget,20.1,12.4,2847,34,5974,0,2168,9,4.1,6.2,58.8,38.3,3.34,51,47.4,0,Not Trending
581,2025-09-03,2025,Summer,Middle East,P100580,Denim,Skinny Jeans,Lavender,Silk,Premium,198.93,22.2,2153,70,2399,5257,1844,11,4.6,15.7,81.4,18.9,4.84,20,44.25,0,Not Trending
582,2025-05-19,2025,Winter,Europe,P100581,Outerwear,Oversized Blazer,Black,Linen,Mid-Range,49.74,17.5,1539,34,5676,9023,1767,13,3.9,15.5,46.4,30.9,4.03,0,62.7,1,Trending
583,2024-05-28,2024,Winter,Asia Pacific,P100582,Footwear,Ballet Flats,Butter Yellow,Linen,Budget,33.62,37.9,922,57,5620,14238,1851,16,4.1,13.0,65.0,21.1,4.31,34,65.35,1,Trending
584,2025-07-10,2025,Fall,Asia Pacific,P100583,Outerwear,Cardigan,Chocolate Brown,Satin,Mid-Range,46.14,24.1,2469,59,5820,7699,1660,21,3.5,11.1,84.9,29.9,4.5,18,75.62,1,Trending
585,2025-12-28,2025,Spring,Latin America,P100584,Denim,Denim Skirt,Beige,Satin,Mid-Range,65.63,22.8,590,47,2333,821,1334,10,4.3,24.1,61.1,20.1,3.14,7,35.55,0,Not Trending
586,2024-04-08,2024,Spring,Middle East,P100585,Footwear,Platform Heels,Lavender,Wool,Mid-Range,44.81,30.3,1101,32,0,2956,2641,15,3.1,14.4,80.6,18.8,0.84,13,55.1,0,Not Trending
587,2024-12-03,2024,Spring,North America,P100586,Denim,Baggy Jeans,Chocolate Brown,Silk,Budget,11.6,27.8,2403,40,979,10393,1657,14,4.1,11.3,71.4,42.3,3.77,19,52.01,0,Not Trending
588,2025-04-29,2025,Spring,Middle East,P100587,Dresses,Shirt Dress,White,Silk,Budget,34.1,44.8,1665,74,4663,7453,775,22,4.6,11.5,61.5,27.6,1.81,22,64.05,1,Trending
589,2025-04-06,2025,Summer,Middle East,P100588,Tops,Corset Top,White,Silk,Mid-Range,37.67,15.9,1153,13,3968,3967,717,14,3.1,7.8,82.3,14.8,1.94,20,39.89,0,Not Trending
590,2025-10-14,2025,Summer,Latin America,P100589,Accessories,Belt Bag,Mocha Mousse,Linen,Premium,139.23,19.2,871,50,5379,9544,867,16,4.3,24.5,63.3,10.5,3.0,5,38.68,0,Not Trending
591,2023-10-16,2023,Spring,Asia Pacific,P100590,Activewear,Yoga Set,Rust Orange,Cotton,Mid-Range,72.93,0.0,1291,53,2166,14019,2888,17,4.1,9.4,84.3,2.6,5.46,11,50.34,0,Not Trending
592,2025-09-25,2025,Winter,Latin America,P100591,Accessories,Mini Bag,Rust Orange,Cotton,Budget,24.29,8.0,1266,36,5929,10957,2232,17,3.8,14.4,73.1,24.0,1.52,28,62.95,1,Trending
593,2024-09-24,2024,Spring,North America,P100592,Footwear,Chunky Sneakers,Chocolate Brown,Polyester,Premium,151.06,0.0,1113,88,3632,8073,360,11,4.5,8.1,82.7,18.4,3.69,14,56.0,0,Not Trending
594,2024-06-01,2024,Spring,Europe,P100593,Outerwear,Puffer Jacket,Cherry Red,Silk,Luxury,559.36,2.4,2870,44,2784,12196,1219,17,3.9,17.5,99.6,34.3,4.21,5,58.0,0,Not Trending
595,2023-11-10,2023,Fall,Latin America,P100594,Dresses,Shirt Dress,Baby Blue,Knit,Premium,102.51,19.8,1740,33,6182,12067,636,16,4.5,16.1,76.2,25.9,4.23,8,45.58,0,Not Trending
596,2024-11-03,2024,Winter,Middle East,P100595,Tops,Crop Top,Chocolate Brown,Silk,Mid-Range,81.17,0.0,1627,22,292,10598,0,15,4.2,11.3,100.0,28.8,0.1,40,14.31,0,Not Trending
597,2025-12-20,2025,Fall,Middle East,P100596,Tops,Blouse,Butter Yellow,Cotton,Budget,29.44,12.9,926,63,1205,6355,1296,14,4.0,21.2,67.8,24.5,1.95,26,49.74,0,Not Trending
598,2025-08-10,2025,Winter,Latin America,P100597,Bottoms,Mini Skirt,Cream,Knit,Mid-Range,83.83,0.0,1172,90,1351,7438,2340,13,3.8,18.6,49.8,25.8,4.08,35,58.74,0,Not Trending
599,2024-12-07,2024,Fall,Middle East,P100598,Dresses,Shirt Dress,Lavender,Knit,Budget,23.79,0.0,1960,30,546,5421,916,18,4.1,4.9,80.3,24.0,5.31,22,30.38,0,Not Trending
600,2025-09-05,2025,Summer,Middle East,P100599,Activewear,Bike Shorts,Lavender,Denim,Mid-Range,41.0,12.2,259,25,6146,12454,2661,12,4.3,4.5,71.1,36.2,3.31,39,45.67,0,Not Trending
601,2023-12-14,2023,Summer,Latin America,P100600,Dresses,Wrap Dress,White,Linen,Mid-Range,39.86,17.4,1531,47,5786,11513,1136,22,4.2,8.3,97.3,34.6,4.8,12,56.52,0,Not Trending
602,2025-06-30,2025,Spring,North America,P100601,Outerwear,Puffer Jacket,Rust Orange,Satin,Mid-Range,88.43,6.3,1446,70,2000,2655,2235,15,5.0,16.6,97.3,24.7,2.66,13,40.86,0,Not Trending
603,2023-09-20,2023,Summer,Asia Pacific,P100602,Denim,Baggy Jeans,Cream,Knit,Budget,25.31,13.9,3032,65,0,21261,0,10,4.2,7.6,33.6,31.5,2.24,0,52.84,0,Not Trending
604,2025-10-24,2025,Summer,Asia Pacific,P100603,Accessories,Belt Bag,Cream,Silk,Premium,214.45,15.4,824,54,5936,7700,107,19,4.3,11.1,88.8,19.4,6.6,38,56.89,0,Not Trending
605,2025-02-13,2025,Summer,Latin America,P100604,Activewear,Bike Shorts,Cherry Red,Linen,Budget,27.71,13.5,1978,54,2914,4596,0,16,4.2,6.6,91.2,34.1,2.33,17,40.95,0,Not Trending
606,2024-12-12,2024,Summer,Asia Pacific,P100605,Bottoms,Denim Shorts,Charcoal,Satin,Mid-Range,80.19,14.1,1849,31,1335,17479,2470,15,4.2,8.1,61.5,38.1,3.36,4,45.95,0,Not Trending
607,2025-06-30,2025,Winter,Europe,P100606,Footwear,Platform Heels,White,Silk,Mid-Range,55.9,13.1,1620,98,4121,15127,1012,14,4.4,17.4,68.4,31.4,5.52,11,61.15,1,Trending
608,2024-01-02,2024,Summer,Asia Pacific,P100607,Dresses,Wrap Dress,Black,Knit,Mid-Range,44.22,0.0,2661,57,0,15959,2074,12,5.0,2.6,56.5,22.7,1.04,5,69.86,1,Trending
609,2025-01-27,2025,Spring,Latin America,P100608,Denim,Baggy Jeans,Hot Pink,Linen,Mid-Range,51.41,9.5,2230,69,1135,2028,1058,15,4.1,11.0,72.8,31.6,4.18,32,51.27,0,Not Trending
610,2024-05-15,2024,Summer,Middle East,P100609,Dresses,Wrap Dress,Charcoal,Silk,Luxury,377.92,16.8,2844,25,4115,4594,1661,14,4.5,3.5,79.1,39.5,2.93,25,48.64,0,Not Trending
611,2025-10-22,2025,Fall,Europe,P100610,Outerwear,Trench Coat,Beige,Polyester,Budget,29.4,20.1,240,40,2859,13902,1766,17,4.8,17.3,82.9,7.4,5.08,46,57.61,0,Not Trending
612,2023-03-05,2023,Spring,Asia Pacific,P100611,Tops,Tank Top,Black,Wool,Premium,209.14,5.5,895,37,1874,7067,2815,19,3.4,12.7,79.4,36.3,1.09,25,44.38,0,Not Trending
613,2025-08-23,2025,Summer,North America,P100612,Outerwear,Cardigan,Rust Orange,Linen,Budget,34.42,12.6,1129,43,5031,2540,350,14,4.8,3.3,53.0,13.8,3.05,6,48.92,0,Not Trending
614,2025-06-22,2025,Winter,Middle East,P100613,Dresses,Bodycon Dress,Burgundy,Satin,Premium,200.24,0.3,1738,60,4142,9498,330,13,5.0,20.6,81.6,37.7,1.97,25,47.92,0,Not Trending
615,2024-06-12,2024,Summer,Latin America,P100614,Accessories,Bucket Hat,Lavender,Linen,Budget,29.65,0.0,2791,43,0,14975,1604,18,5.0,6.3,76.0,23.3,5.31,22,45.52,0,Not Trending
616,2025-07-15,2025,Winter,Europe,P100615,Activewear,Track Jacket,Beige,Wool,Budget,31.73,32.0,785,23,5173,9237,1630,21,4.0,9.2,98.3,7.8,3.19,32,68.66,1,Trending
617,2025-09-29,2025,Winter,Europe,P100616,Accessories,Belt Bag,White,Wool,Premium,160.82,0.0,1485,43,0,11418,1387,14,3.8,12.9,75.1,33.5,3.52,3,23.15,0,Not Trending
618,2025-04-12,2025,Winter,Europe,P100617,Dresses,Slip Dress,Hot Pink,Polyester,Budget,30.72,12.3,1794,84,2794,15382,1535,18,5.0,7.2,73.4,0.0,3.99,3,71.37,1,Trending
619,2025-06-30,2025,Spring,Middle East,P100618,Bottoms,Mini Skirt,Cherry Red,Polyester,Premium,208.67,9.8,1186,37,1170,1701,801,12,4.7,13.8,45.4,27.1,4.01,7,43.79,0,Not Trending
620,2025-05-20,2025,Fall,North America,P100619,Tops,Blouse,Cream,Polyester,Mid-Range,66.04,6.0,1539,40,5200,9222,2062,14,3.6,2.1,61.6,29.8,4.96,53,50.43,0,Not Trending
621,2025-10-26,2025,Fall,Latin America,P100620,Denim,Skinny Jeans,Hot Pink,Wool,Budget,25.72,14.2,1060,0,3140,4450,232,17,4.3,16.8,67.0,8.1,4.63,22,31.23,0,Not Trending
622,2023-09-03,2023,Spring,Asia Pacific,P100621,Bottoms,Mini Skirt,Black,Linen,Mid-Range,78.54,14.9,2297,35,22,1413,919,8,3.8,8.4,64.4,7.2,5.13,17,57.01,0,Not Trending
623,2023-10-18,2023,Summer,Middle East,P100622,Bottoms,Wide-Leg Jeans,Cherry Red,Silk,Premium,201.75,14.8,1499,50,0,19467,966,12,3.9,10.4,74.9,28.0,3.84,30,52.72,0,Not Trending
624,2023-12-10,2023,Summer,Europe,P100623,Tops,Tank Top,Hot Pink,Satin,Premium,175.15,0.0,1521,48,1882,11824,1945,16,3.1,16.0,91.6,10.2,4.0,10,47.19,0,Not Trending
625,2025-06-03,2025,Fall,Latin America,P100624,Denim,Skinny Jeans,Lavender,Cotton,Premium,110.85,0.0,215,76,1778,9181,354,23,3.9,12.8,70.4,34.5,3.97,4,39.36,0,Not Trending
626,2025-01-13,2025,Spring,North America,P100625,Tops,Tank Top,Cream,Linen,Mid-Range,45.12,18.4,528,31,4905,9082,487,11,3.8,14.0,65.8,6.9,5.49,45,41.17,0,Not Trending
627,2024-10-26,2024,Spring,Asia Pacific,P100626,Dresses,Shirt Dress,Rust Orange,Cotton,Budget,34.5,0.0,2747,90,1368,7187,525,17,3.7,17.7,22.7,9.7,2.52,22,42.47,0,Not Trending
628,2024-10-27,2024,Winter,Latin America,P100627,Dresses,Wrap Dress,White,Denim,Budget,11.91,0.0,1118,70,2691,13253,162,12,3.7,22.4,72.5,5.4,2.32,13,46.92,0,Not Trending
629,2023-10-20,2023,Winter,North America,P100628,Denim,Denim Skirt,Baby Blue,Polyester,Mid-Range,43.9,13.6,435,72,3731,8278,2212,17,5.0,20.2,61.1,30.5,3.38,28,68.92,1,Trending
630,2025-08-16,2025,Fall,Europe,P100629,Outerwear,Cardigan,Lavender,Cotton,Budget,33.54,34.8,2024,61,3825,9387,1566,19,3.6,7.3,97.1,0.0,5.85,21,67.89,1,Trending
631,2023-11-30,2023,Spring,Europe,P100630,Activewear,Yoga Set,Butter Yellow,Knit,Premium,128.04,23.4,1083,22,2216,9022,0,11,4.7,8.3,51.3,48.5,5.68,22,43.22,0,Not Trending
632,2023-01-11,2023,Spring,Europe,P100631,Bottoms,Leggings,Charcoal,Cotton,Mid-Range,64.86,16.2,1408,48,1290,9398,1375,19,4.4,18.2,54.2,10.9,3.64,6,60.78,0,Not Trending
633,2024-03-27,2024,Winter,North America,P100632,Activewear,Sports Bra,Cherry Red,Satin,Budget,18.61,8.3,1600,87,3485,7899,2573,23,3.0,6.7,92.5,29.1,4.08,29,63.82,1,Trending
634,2023-02-17,2023,Fall,Middle East,P100633,Denim,Skinny Jeans,Black,Linen,Budget,14.5,14.8,1449,44,2111,9469,1699,9,3.7,21.6,43.0,28.6,4.55,38,25.32,0,Not Trending
635,2023-09-30,2023,Winter,Europe,P100634,Bottoms,Cargo Pants,Sage Green,Satin,Budget,20.35,28.2,1399,9,4298,14989,82,11,4.4,9.3,96.3,8.8,5.58,41,56.36,0,Not Trending
636,2024-09-15,2024,Summer,Asia Pacific,P100635,Denim,Denim Skirt,Lavender,Linen,Budget,28.77,25.8,1472,47,1729,11678,1526,15,4.4,15.7,58.2,22.6,2.85,23,55.14,0,Not Trending
637,2024-11-08,2024,Winter,Asia Pacific,P100636,Dresses,Slip Dress,Charcoal,Denim,Mid-Range,79.14,1.3,2886,9,1099,11757,1158,16,4.0,8.5,27.4,29.5,5.29,41,45.79,0,Not Trending
638,2024-09-10,2024,Summer,Middle East,P100637,Tops,Crop Top,Burgundy,Silk,Premium,137.23,26.7,1510,89,3455,8083,1266,14,3.1,21.8,63.3,20.0,1.53,26,59.6,0,Not Trending
639,2023-12-02,2023,Fall,Latin America,P100638,Accessories,Oversized Sunglasses,Black,Cotton,Mid-Range,36.92,11.6,352,58,2521,882,462,14,3.4,13.0,58.1,16.5,3.73,24,54.52,0,Not Trending
640,2023-08-11,2023,Winter,Middle East,P100639,Outerwear,Puffer Jacket,Cream,Wool,Budget,17.62,17.5,61,64,4784,15205,542,17,4.2,12.5,75.7,27.4,5.33,8,55.64,0,Not Trending
641,2024-06-07,2024,Summer,Asia Pacific,P100640,Tops,Crop Top,Baby Blue,Denim,Budget,13.6,11.4,1206,20,2819,17417,155,17,3.8,8.1,68.4,15.1,2.98,37,32.87,0,Not Trending
642,2025-06-18,2025,Winter,Europe,P100641,Activewear,Sports Bra,Sage Green,Linen,Budget,25.83,3.5,826,42,0,13861,1041,14,4.1,15.3,82.8,8.3,3.35,9,59.17,0,Not Trending
643,2024-10-31,2024,Summer,North America,P100642,Denim,Baggy Jeans,Rust Orange,Wool,Premium,170.54,29.7,1238,64,2275,14182,1157,9,3.5,18.3,75.3,22.7,4.33,0,73.45,1,Trending
644,2025-06-24,2025,Spring,North America,P100643,Activewear,Track Jacket,Lavender,Cotton,Mid-Range,82.33,5.5,1517,27,4729,3552,1443,14,3.8,10.2,59.8,36.8,2.67,0,33.58,0,Not Trending
645,2024-09-02,2024,Fall,Latin America,P100644,Accessories,Bucket Hat,Mocha Mousse,Wool,Mid-Range,64.27,16.4,1330,70,4496,7172,775,12,4.2,18.1,71.7,23.4,3.41,38,64.96,1,Trending
646,2023-01-04,2023,Fall,Middle East,P100645,Dresses,Maxi Dress,Rust Orange,Silk,Mid-Range,60.19,22.4,2869,36,2689,6927,868,15,4.2,5.8,46.6,12.1,1.8,22,38.32,0,Not Trending
647,2023-03-22,2023,Summer,Middle East,P100646,Tops,Crop Top,Mocha Mousse,Satin,Budget,10.12,8.1,1277,79,6946,3034,535,11,3.4,21.3,100.0,23.5,5.89,24,50.73,0,Not Trending
648,2023-12-16,2023,Spring,Latin America,P100647,Accessories,Oversized Sunglasses,Rust Orange,Silk,Mid-Range,55.22,14.5,1460,11,1616,2462,2531,22,4.9,13.5,72.7,32.9,4.82,26,36.61,0,Not Trending
649,2025-01-03,2025,Spring,Asia Pacific,P100648,Dresses,Slip Dress,Sage Green,Knit,Budget,14.78,15.9,1379,18,2507,16836,1560,18,3.5,2.2,41.4,23.8,2.05,22,65.62,1,Trending
650,2024-03-08,2024,Fall,North America,P100649,Bottoms,Mini Skirt,Baby Blue,Satin,Luxury,472.63,27.7,1125,41,3640,2443,943,18,3.9,14.3,88.9,30.0,4.14,34,50.17,0,Not Trending
651,2024-10-27,2024,Summer,Middle East,P100650,Denim,Baggy Jeans,Cherry Red,Satin,Budget,29.39,14.9,527,9,2729,3787,67,23,3.8,12.1,64.2,30.1,5.71,22,30.79,0,Not Trending
652,2023-03-06,2023,Summer,Middle East,P100651,Accessories,Bucket Hat,Burgundy,Linen,Premium,206.85,29.6,842,17,4612,4215,0,19,3.6,11.3,72.7,3.9,1.15,10,33.45,0,Not Trending
653,2025-02-25,2025,Fall,Middle East,P100652,Dresses,Shirt Dress,Beige,Satin,Budget,26.13,13.0,554,46,3464,753,1265,16,3.5,8.2,87.1,28.2,2.83,13,60.18,0,Not Trending
654,2024-01-17,2024,Fall,Middle East,P100653,Outerwear,Denim Jacket,Burgundy,Satin,Premium,96.88,13.7,1228,35,1106,13550,503,16,3.5,12.2,51.4,30.6,4.16,27,41.78,0,Not Trending
655,2025-06-16,2025,Fall,Europe,P100654,Activewear,Bike Shorts,Mocha Mousse,Silk,Budget,15.21,31.1,1171,82,908,14625,809,13,3.6,11.1,61.2,24.7,5.04,0,62.51,1,Trending
656,2024-07-30,2024,Spring,Europe,P100655,Outerwear,Denim Jacket,Rust Orange,Cotton,Budget,10.08,13.9,666,87,6764,6168,0,15,3.4,7.9,92.5,41.0,4.44,32,52.99,0,Not Trending
657,2023-02-04,2023,Winter,Asia Pacific,P100656,Dresses,Maxi Dress,White,Polyester,Budget,29.95,19.5,1711,44,4804,4422,1754,17,4.4,16.7,100.0,27.0,3.45,8,40.52,0,Not Trending
658,2025-11-04,2025,Fall,Europe,P100657,Bottoms,Mini Skirt,Butter Yellow,Cotton,Budget,30.75,18.2,1295,19,6877,4042,305,8,4.7,0.0,56.8,13.2,6.49,21,33.7,0,Not Trending
659,2024-12-10,2024,Spring,North America,P100658,Bottoms,Cargo Pants,Rust Orange,Satin,Budget,34.37,20.5,1970,50,2564,13970,0,15,5.0,23.0,76.0,28.2,5.41,24,56.36,0,Not Trending
660,2025-10-11,2025,Winter,Latin America,P100659,Bottoms,Wide-Leg Jeans,Baby Blue,Polyester,Budget,20.3,6.2,1315,52,4111,8940,968,16,3.9,11.4,71.3,14.7,2.66,15,57.67,0,Not Trending
661,2023-11-06,2023,Fall,North America,P100660,Accessories,Bucket Hat,Mocha Mousse,Wool,Budget,33.59,41.8,470,88,501,10194,407,12,4.7,15.2,75.1,27.5,2.15,21,48.67,0,Not Trending
662,2023-07-18,2023,Winter,Middle East,P100661,Tops,Blouse,Mocha Mousse,Satin,Budget,25.6,20.3,0,28,2652,4829,1548,8,4.7,18.2,54.6,30.0,2.85,8,45.53,0,Not Trending
663,2024-02-02,2024,Summer,Middle East,P100662,Dresses,Bodycon Dress,Baby Blue,Cotton,Budget,24.89,3.5,940,34,0,9454,2587,16,3.2,11.6,57.1,16.8,4.13,47,35.46,0,Not Trending
664,2023-12-20,2023,Fall,Middle East,P100663,Tops,Blouse,Baby Blue,Polyester,Mid-Range,75.53,0.0,1508,81,3926,8887,724,17,4.1,14.8,79.3,12.7,4.56,32,57.65,0,Not Trending
665,2024-12-10,2024,Winter,Middle East,P100664,Footwear,Ballet Flats,Butter Yellow,Linen,Premium,102.62,23.0,600,0,4836,11282,1288,20,4.5,13.1,80.5,18.8,5.27,29,32.99,0,Not Trending
666,2023-07-14,2023,Summer,North America,P100665,Tops,Bodysuit,Chocolate Brown,Cotton,Budget,25.49,0.0,2266,53,514,5517,2119,12,4.4,8.2,100.0,48.0,3.81,28,46.06,0,Not Trending
667,2023-05-31,2023,Spring,Middle East,P100666,Outerwear,Oversized Blazer,Beige,Knit,Mid-Range,79.43,6.6,2880,26,739,7065,508,15,4.2,15.3,72.5,26.4,3.33,12,50.61,0,Not Trending
668,2025-02-08,2025,Fall,North America,P100667,Dresses,Shirt Dress,Chocolate Brown,Polyester,Mid-Range,83.13,9.9,0,67,3488,12127,1094,17,3.6,7.4,81.7,5.7,7.32,19,45.81,0,Not Trending
669,2023-03-21,2023,Fall,Europe,P100668,Dresses,Slip Dress,Chocolate Brown,Linen,Budget,25.18,10.4,2336,82,2455,7972,0,15,4.1,17.4,100.0,12.8,2.8,3,55.77,0,Not Trending
670,2023-10-30,2023,Winter,Asia Pacific,P100669,Bottoms,Wide-Leg Jeans,Black,Satin,Premium,189.06,19.0,1426,43,6528,2694,1498,14,4.0,13.7,74.9,15.1,4.83,15,50.09,0,Not Trending
671,2024-04-11,2024,Fall,North America,P100670,Denim,Denim Vest,Chocolate Brown,Wool,Budget,11.26,0.0,2733,0,5387,3895,2267,13,4.5,20.7,68.3,6.8,5.58,14,45.04,0,Not Trending
672,2025-09-08,2025,Summer,Asia Pacific,P100671,Bottoms,Denim Shorts,Hot Pink,Silk,Budget,30.42,0.0,1948,59,3061,12490,1016,18,4.2,17.7,63.9,31.0,2.38,21,77.8,1,Trending
673,2024-07-27,2024,Fall,Latin America,P100672,Accessories,Oversized Sunglasses,Charcoal,Polyester,Premium,106.38,8.6,1513,27,4776,5196,2120,17,4.5,8.1,74.7,16.1,2.22,32,41.15,0,Not Trending
674,2023-04-25,2023,Winter,Asia Pacific,P100673,Tops,Blouse,Burgundy,Cotton,Budget,17.04,20.3,1237,32,0,12288,1433,20,4.4,12.5,69.7,12.0,3.65,37,57.43,0,Not Trending
675,2024-10-18,2024,Summer,Middle East,P100674,Accessories,Statement Earrings,Cherry Red,Polyester,Premium,191.81,30.6,2420,32,4636,5614,1814,16,4.6,9.0,37.5,19.7,3.49,0,47.87,0,Not Trending
676,2023-04-30,2023,Winter,Latin America,P100675,Tops,Tank Top,Hot Pink,Polyester,Budget,28.03,19.7,2620,62,2767,19278,2243,19,4.5,16.4,31.3,18.4,2.75,17,55.38,0,Not Trending
677,2023-04-11,2023,Fall,Europe,P100676,Bottoms,Leggings,Hot Pink,Silk,Mid-Range,43.91,9.7,550,46,2103,1053,0,21,4.4,10.4,72.0,39.0,0.1,0,37.36,0,Not Trending
678,2023-12-02,2023,Spring,Asia Pacific,P100677,Accessories,Statement Earrings,Mocha Mousse,Polyester,Mid-Range,61.3,21.2,1716,10,265,821,2359,15,4.1,13.4,52.6,18.1,1.7,28,31.98,0,Not Trending
679,2024-10-15,2024,Winter,Asia Pacific,P100678,Dresses,Slip Dress,Charcoal,Cotton,Mid-Range,43.26,4.8,1068,66,0,7400,952,20,3.2,15.6,68.0,44.8,2.5,21,46.7,0,Not Trending
680,2023-09-03,2023,Summer,Europe,P100679,Accessories,Oversized Sunglasses,Rust Orange,Wool,Mid-Range,53.12,0.0,2352,25,5561,7777,2633,16,3.9,17.1,67.5,36.2,2.72,43,53.26,0,Not Trending
681,2023-12-15,2023,Winter,Europe,P100680,Denim,Skinny Jeans,Lavender,Satin,Premium,150.14,15.9,1205,51,5959,6500,578,9,3.9,10.9,69.5,29.2,4.11,36,58.99,0,Not Trending
682,2024-04-16,2024,Spring,Asia Pacific,P100681,Footwear,Ballet Flats,Beige,Wool,Mid-Range,71.84,14.8,672,74,7540,5163,1512,15,4.4,10.6,87.6,9.0,2.3,37,73.97,1,Trending
683,2024-07-24,2024,Fall,Europe,P100682,Accessories,Bucket Hat,Beige,Cotton,Premium,214.12,0.0,2215,0,3352,6137,0,14,3.9,11.9,54.6,13.1,4.79,23,29.66,0,Not Trending
684,2025-05-21,2025,Fall,North America,P100683,Accessories,Oversized Sunglasses,Rust Orange,Satin,Mid-Range,82.75,30.4,865,39,4633,7813,2090,9,3.9,0.4,54.1,24.1,5.02,13,44.55,0,Not Trending
685,2025-08-08,2025,Fall,Middle East,P100684,Denim,Denim Skirt,Hot Pink,Cotton,Budget,16.89,21.2,1681,52,3598,10471,828,21,4.6,12.1,100.0,23.6,8.3,23,42.11,0,Not Trending
686,2025-07-15,2025,Summer,Middle East,P100685,Footwear,Slides,Rust Orange,Knit,Premium,205.29,7.0,998,13,222,10908,1433,16,4.7,10.4,58.3,8.1,2.95,25,60.01,0,Not Trending
687,2025-04-17,2025,Winter,North America,P100686,Accessories,Belt Bag,Chocolate Brown,Denim,Budget,34.8,5.2,1742,88,1820,11916,1348,15,4.5,9.9,82.2,33.5,4.6,18,57.2,0,Not Trending
